,CP Cost,Name,Jumpchain,Chapter,Description
124,600,Living Antibody ,Tsukihime,Source,"The Counter Force. The planet’s collective will to survive made manifest, a passive force designed to act to protect it from any extinction event or existential threat. As you were created by the planet to enforce its will (or are some odd exception to Gaia’s old desire to exterminate humans), you may tap into the Counter Force to do battle with and exterminate such threats. When facing anything that threatens either yourself or the existence of the planet you reside on, you may call on the planet’s own will to survive to empower you, greatly increasing your own abilities and powers to match the threat -against something you could easily dispose of, the boost is minor and almost intangible. But Against a rampaging beast ready to tear the entire world apart and with the ability to do so,your blows become strong enough to send them doubling back, but only ‘just’ enough to overcome them. Note that the planet itself must be alive for you to draw strength from - a dead or dying world yields little or nothing to empower you, and if you yourself are an active threat that world’s survival, it will actively refuse to aid you. Woe if you encounter a foe that is stronger than the collective will of an entire planet, for this alone won’t be able to help you.
"
125,600,Young Lord,The God of High School Jump,Source,"Despite your relative youth, you have been endowed with an immense amount of innate power.
Your Divine Powers have been increased many times over, enough that only the strongest of mortals would have a chance against you now, as your Divine Powers are strong enough to wipe clean entire cities in a few shots. You still lag behind the true High Gods of the Heavenly Realm, the destruction of entire countries or more terrifyingly, entire planets, is still years away from you but the amount of power you have at your age is unheard of, save for the case of Satan 666. As recognition for the extent of your power, you have been given the authority to summon Angels and Nephilim in their hundreds to your side at any time you wish. They will serve you loyally and will continue to come even in future worlds when you beckon to them.

Boosted: Your authority does not end at just summoning angels and Nephilim to assist you. Instead you are endowed with the right to ascend any being that you wish and can touch, turning them into a young God themselves. They will gain the basic traits of a God, be healed of any wounds or sicknesses they have, take on a fairly significant (If still well below the level of The Six) level of power and have the potential to grow further and possibly even develop a special power of their own. It costs nothing from you but a few minutes of praying while in contact with the person you wish to so ascend.

Boost Requires Reincarnation(High God) to Activate"
126,600,Saint,Fate/Legends - Vive la France,Source,"The final step you take to go from a holy woman and a true saint of the church. The heavens have
chosen you as a true avatar of their presence on earth, filling you with holy might. The holy power
within you greatly increased your physical power, to the point of comparing the results to artillery
strikes. The same force that empowers your body renders it nearly totally immune to magic, your
resistance boosted so high that even magic from back in the Age of Gods struggles to scratch you. Outside of combat, the energy grants numerous additional abilities. You are able to heal both
yourself and others with a touch, crippling wounds closing in seconds once you lay your hands on
them, as well as perform a variety of minor to moderate miracles relating to your own religion, similar to other saints. Perhaps the most powerful ability is that you can make potent holy objects,
imbuing anything you personally create with great amounts of sacred power, making it both much
greater in general and holding immense lethality against the forces of evil and darkness. It is well
known that you are a saint or similar figure of your religion in this world, for all the good and ill that
can do. Part of that knowledge will benefit you at least, as you received much more training in
combat than most saintly figures do, due to the charity of crusading knights you once met. You’re no
legend on the battlefield but a sword and shield is more than enough for you to kill handfuls of
knights with skill alone."
127,600,Chosen of Saya,Chrome Shelled Regios,Source,"You have been recognized as someone worthy of wielding a Heaven’s Blade by Saya herself. This grants you a pool of Kei equal to Queen Alsheyra Almonis who has more than anyone else, you have perfect control of Kei, you can train all aspects of your Kei as easily as you breathe, have no limits on how powerful your kei can get, and have the knowledge of all the Heaven’s Blade users techniques. The Heaven’s Blade members all not only use different weapon types, but have mastery with a multitude of Kei uses. One Heaven’s Blade user uses gauntlets, another guns, a Halberd, and even a few different types of blades. As for Kei the Queen herself is considered a Kei mage given her bottomless knowledge of it. From her using Kei to physically keep herself young to being able to match the rest of the combined blades in combat at once using her Kei abilities. All your energies are equally boosted to the highest possible, have perfect control of all energies, and it becomes easier to train and improve all aspects of energies with no limits on how powerful you can get.
"
128,600,Cooking Throughout the World,Gourmet Of Another World,Source,"There are innumerable unique recipes and methods that have developed throughout history. If someone wants to become a truly legendary chef they must expand their horizons and learn from all of these places. This is something that you have actually done. You have the experience and knowledge only gathered by undergoing millennia of travel and exploration. 
"
129,600,Gluttony’s Soul ,Gourmet Of Another World,Source,"Within The Valley of Gluttony there were originally two taoties. These were divine creatures capable of devouring the world. Eventually one of the Taotie was slain and the other was sealed away. The soul of the slain Taotie was sealed away within a child to hide it and to prevent anyone else from acquiring it. This was done since anyone who absorbed the soul would gain the powers of a Taotie and its sheer might. This perk allows you to gain a Taoties soul and to directly fuse with it. Alternatively you may choose another divine beast instead such as a Phoenix or Dragon. Doing so will give you different powers based on your choice. For example the Phoenix would give you powerful flames and regenerative abilities. Lastly this option will allow you to receive the power of true divine beast rather than the diluted bloodline.
"
130,600,Respect my Authority,Cradle,Source,"Want to skip a few steps on the path to power? Here you go.
Pick an Icon, a mystical Concept, it can range from anything to Swords to Ice to Blood to Light
to the Void. You've got Causal Authority over that Concept, and can boss it around how you
please, with practice. This will also allow you to activate things that are normally beyond your
power, such as Lord or Herald-Class Artifacts, doors to mysterious labyrinths, etc. If someone
with a stronger willpower or advancement level challenges your Authority, though, expect it to
shatter like glass."
131,700,Four heavenly Kings,Saint Seiya Omega,Source,"With your Cosmo and power now transcending even the legendary Gold Saints,
you have ascended to a level akin to the Palasite Four Heavenly Kings. Your
strength surpasses that of a normal Gold Saint by at least threefold, placing you
among the most elite ranks of your faction."
132,800,Ghost Eater - Boosted,UQ Holder,Source,"You’ve become something of a haven for the lost and miserable spirits of the between world in your travels. At first just a few, but over time you became home to thousands upon thousands of lonely souls that could not pass on and wished for some way to dull the years. Indeed, over three hundred thousand lost souls are currently residing within you. You’ve got enough raw spiritual power to create explosions the size of cities or form massive monsters out of thousands of evil spirits. It’s a lot of power to hold, and because of the sheer time you’ve spent with these souls inside you, you’ve actually gotten to know all of them personally. Despite their general evil or miserable natures, they are loyal to you and care for you, actively working to help you out and provide power instead of needing to be forced like normal."
133,800,Eighth Sense,Saint Seiya : The Original Series,Source,"Many humans peak at this level, but there is one point beyond they have access to, which is
only found at the threshold of death - the Eighth Sense. The number of individuals who have
reached it within this world are few, and the only one currently close to obtaining it is Virgo
Shaka, the strongest of the Golden Saints. While the Seventh Sense is a milestone, this one
requires a miracle - enlightenment and understanding of one’s own death is the ‘easiest’ way to
do so, and only after much meditation and training. It is possible to forcefully elevate yourself to
this after mastering the Seventh Sense by tossing yourself headfirst into the Underworld or a
similar hostile afterlife...but that is more likely to kill you for good. However, should this level be
obtained, your feats in Cosmo are outmatched only by the much-stronger Gods and those who
have unlocked this same sense, making you capable of sending entire galaxies into chaos with
your strongest blows. In addition, it enables you to transcend life and death, letting you waltz out
of the afterlife or exist within it as a living being, should you be sent there.
It should be noted that while these Senses create very strong thresholds you must overcome
through training and effort, it is possible to briefly push past your current limits through emotion
and willpower, as well as extensively honing your Cosmo abilities through combat and
knowledge."
134,800,8th Sense,Saint Seiya Lost Canvas,Source,"""Arayashiki"" is, primarily, the sense which allows the dead to keep their consciousness and identity as souls. It is linked to reincarnation, and the first steps of godhood (so much that the ones who even just approach it are often referred to as ""closest men to the gods""). Naturally, this sense would only awaken after death, and even then incredibly rarely, however it is possible to achieve the eighth sense while alive through much, much training of the mind and cosmo, or an epiphany… which you apparently did. Additionally, such early awakening of the arayashiki gives even greater reserves and power to one's cosmoenergy, surpassing even ""normal"" Gold Saints entirely and not so far behind the Gods themself. "
135,800,8th Sense,Saint Seiya Omega,Source,"Possessing the unique and rare gift of Arayashiki, a sense traditionally awakened
after death and intertwined with concepts of reincarnation, you have surpassed
mortal boundaries to touch the divine realm while still among the living. This
extraordinary feat sets you apart, as only a select few have achieved such
transcendence in life.
Your Cosmo and reserves have been elevated to levels beyond even the most
revered Gold Saints. With this heightened awareness and connection to the
cosmic forces, you stand as a beacon of unparalleled power and enlightenment."
136,800,Cosmo/Dunamis Mastery,Saint Seiya Episode G,Source,"The incredible energy found deep within all life. Cosmo sleeps in humans, animals, and Gods alike, waiting to be ignited and turned into amazing and miraculous power. Those who unlock access to their Cosmo can learn to ignite and burn it, setting that energy alight within themselves to achieve superhuman feats and utilize supernatural powers.

Cosmo can enhance the physical body to incredible heights or manifest a vast variety of supernatural abilities, depending on the skill, knowledge, and race of the user in question. There are many degrees and levels of mastery and power with the use of Cosmo, but for the purposes of your time here, you will be quite incredible amongst Cosmo Users. As a Saint, you will have the average level of power and skill akin to that of a Gold Saint, meaning that you have long since unlocked the Seventh Sense. You have the power to destroy massive stellar objects and to move far faster than the speed of light. As a Titan, you will instead access the holy power of Dunamis, a divine equivalent to Cosmo. Darker and denser than Cosmo, it can be difficult to take hold of but you have largely mastered your use of it. You are equal to most of your Titan brethren in the use and power of it, putting you at a level that allows you to destroy entire galaxies and outmatch the Gold Saints with ease—right up until they do the impossible.

While a Titan may have more power, a Saint has a natural tendency to do the impossible and perform miracles that allow them to reach far beyond the power they normally have access to. The battle between a Saint and Titan may at first look to be blatantly one-sided, but for a Gold Saint with the will to win, they can triumph even when they should be crushed without mercy."
137,800,Supreme Karmic Might,Desolate Era : The Three Realms,Source,"Maybe through deeds in your past
lives, or some other strange occurrence, you have found yourself with extreme quantities of
prismatic Karmic Light surrounding you (up to around a thousand kilometers). This light serves
many effects. Besides enhancing your luck to grand heights, it makes you much more beautiful and
immediately likable to people on first glance, and unless they have some deep issues, they won’t
be harming you anytime soon. Furthermore, the aforementioned luck this brings is tremendous, if
not miraculous, to say the least, enough that almost any major power would want you on their side,
even if it requires coercion or force, all for the sake of benefitting from your luck alongside you.
However, personal power is still King, and if you continuously rely on this luck it might fail you at
a crucial moment and lead to your death. As an added function for your convenience, you may dim
the light you emit to nothing at all, if you do not feel like letting others bask in your glorious
radiance. This also prevents you decreasing your prismatic karmic light no matter how much sinful
acts you commit like killing trillions of non-cultivators everyday. You won’t gain a speck of aura
of sin or have the karmic sinflames descend on you."
138,800,Nine Chaos Seals,Desolate Era : The Three Realms,Source,"Originally found and memorized by Daoist Three Purities, these
Nine Seals were seemingly created by the Primordial Chaos, and each seal that is mastered gives
one insights into a Dao tailored to the user. Now they are ingrained into your soul. When fully
mastered, they create an azure flower within the soul of their owner, enabling them to convert any
and all forms of energy into a mist which enhances the physical abilities of a cultivator to
tremendous heights, allowing an Elder God to utterly demolish newly ascended World level
experts, and fight on equal terms with ordinary World Level experts. There seems to be a limit to

just how much of the mist you can have stored within your soul, however. Even though you’ll be
able to fight a lot longer than a person who relies on their own energy, don’t think that you’ll be
able to fight like that forever. Another thing to keep in mind is that fully comprehending these
Seals in a short period of time was impossible even for Nuwa, who had mastered over eighty
thousand Daos. Unless you are a genius of a level unheard of in the Three Realms, it’s going to be
some time before you can use these seals and the secrets contained within to their full potential."
139,800,Will of the King: Big Bang,Avesta of Black and White,Source ,"A rare quality that could be called a Miracle in itself. You now possess an ‘ego’ that surpasses even the Avesta and could stand toe to toe with God herself. A desire to overthrow the God of the world (Truth) and impose a new Law into the cosmos, giving birth to a new universe. Not only is this a special disposition that is no longer tainted by the current Law, but also a special quality of your soul. That is, you have the qualifications for sitting on the Divine Throne, and spreading your Law by undergoing an apotheosis and becoming a God.

As you are now, this untapped potential seems to be of little use. But with time, as long as you attune to your deepest craving, you may potentially begin to challenge this world in multiple ways, such as ignoring or limiting the effects of contradicting a Commandment, even negating the entire Law of the Avesta and Commandments all-together in a certain area. Eventually, you may ascend into godhood and challenge the current order. That is, you will start to emanate, repainting the world with your own color. And if your strength proves to be as great or greater than that of the current God, you may also dig into the Singularity, challenging them for the right to dye the entirety of creation with your color.

However, this is not something that you can do immediately in most cases. Depending on your craving, the path to activate your Law and become a full-fledged God may require a costly undertaking, such as Sirius’ Paradise Lost requiring him to save ‘everyone’ personally before being able to fully emanate.

And just like the Covetous Dragon, you can also decide to prevent yourself from emanating by not following your desire, but once you realize it you won't be able to stop yourself. At least not just with this potential. And that might be a wise decision if you aren’t strong enough yet to challenge the sitting Godhead.

It may even be possible that your own actions, should they lead you to take a path that goes against your own Law, such as taking a Commandment that goes against your very own ideal existence, may make it impossible to fully emanate until you fully accept your own craving and discard the other limitations.

By default, this craving is manifested as a Hegemony type.

However, you may also decide to be self-centered beyond reason, and instead of seeking to change the world, seek to reach your own ideal self. Thus, you may decide to take the path of Transcendence and instead become a Transcendence God. You won’t be able to emanate, but you will also be able to use the power of the Big Bang, or as it will be known in other eras, Taikyoku or Atziluth. Be advised that Transcendence Gods may only manifest in multiverses, as they are a living universe, they cannot exist in those universes, like that of Ahura Mazda, where only a single universe exists, for those who follow this path cannot replace the Godhead."
140,800,Custom Technique(800),Jujutsu Kaisen,Source,"If none of the above options appeal to you, you can always make your own technique. Use the existing techniques listed above as guidelines for determining its price and the power of its effects. A situational cursed technique or one with a lot of limitations would likely only be 200 CP, for example, while one with overwhelming power and versatility would be 800 CP.

May be Purchased Multiple Times"
141,900,9th Sense Spark,Saint Seiya Lost Canvas,Source,"My my… and they said Ashmita was the man the closest to the Gods. Your soul and cosmo, through luck or contemplation, resonated with the Ichor and made it your own, a glimpse of what lies beyond : the 9th sense, Godhood, the ""supreme virtue"". You gain a soft “immortality” by agelessness, and can choose one theme or domain, like “fire” or “stars” or even “dreams”. Within this domain , using your cosmo will not only magnify your power tremendously, but whereas the 7th sense bruteforce results, the 9th allows you to outright ignore normal limitations of physics and reality, putting that saved energy to better use and casually bringing forth litteral impossibles to life.
Right now, with a Gold or God cloth, your domain’s power could equal minor Gods like Morpheus, or even intermediate ones like Hypnos and Thanatos with great efforts, although in every other aspect you are still as “weak” as a mortal, and giants like the 12 Olympians are still way above you with just this. It will take time, far more than this jump has to offer, to completely open yourself to the true 9th, offering wonders like planetary reach, true immortality, or physics breaking outside of your Domain. But time is something you have plenty of…"
142,1000,9th Sense/Omega,Saint Seiya Omega,Source,"With the attainment of the elusive 9th sense, known as Godhood, or reach
Omega alone which was once considered impossible. Regardless you ascend to
the pinnacle of existence. This transcendent state grants you a form of soft
immortality, rendering you ageless and beyond the grasp of time's inexorable
march.
But beyond mere longevity, the 9th sense bestows upon you a profound
connection to a chosen theme or domain, whether it be the fiery infernos of
creation, the twinkling mysteries of the stars, or the ethereal realm of dreams.
Within this domain, your Cosmo becomes a vessel of boundless power,
magnifying your abilities to unimaginable heights.
The 9th sense also allows you to transcend the limitations of physics and reality
itself. With effortless ease, you can bend the fabric of existence to your will,
bringing forth literal impossibilities into the realm of reality. At your current level
you are considered to be a minor god of your faction. Similar to that of Hypnos
and Thanatos in the past Hades army."
143,1000,God of Destruction,Dragon Ball,Source,"The Gods of Destruction also known as the Hakaishin are one of the two beings in
charge of maintaining balance in their universe. They work alongside the Angels and
the Supreme Kais to ensure that the balance of their universes is upheld. Taking this
perk makes it so that you were either born as a new God of Destruction or that you have
instead undergone the training to become one successfully. This will make you equal in
strength to the average God of Destruction. Being a God of Destruction grants a variety
of advantages such as a massive power level, ageless immortality, and most importantly
the ability to use the Energy of Destruction.
The Energy of Destruction allows the Gods of Destruction to exert combat power far
beyond their limits. Additionally, this energy is corrosive and capable of destroying
anything completely. Even beings who are significantly stronger such as the Angels are
cautious of this energy. Lastly, unlike a standard God of Destruction your life will not be
linked to a Supreme Kai. Lastly, if you are not satisfied being an ordinary God of
Destruction then you can pay an additional 200 CP. This will grant you another strand of
Energy of Destruction. This will immediately put you at the peak of the Gods of
Destruction. Only the true veterans amongst them such as Bomen or Klein."
144,1000,The Grey,Dragon Ball,Source,"Normally a god must officially acquire a position such as the God of Destruction to jump
from Grade 2 to Grade 3. Otherwise it is impossible to bypass this, however there are a
select few mortals capable of bypassing this. The most infamous of them is a being
called Jiren the Grey. The demigod warrior shattered the limits of divinity surpassing the
Gods of Destruction through pure power. Somehow though the impossible happened
again when you arose matching the legendary hero. Your sheer power and presence is
overwhelming allowing you to fight a full level beyond your grade. You are a warrior who
can shatter armies with your mere presence and bring renowned experts down with
ease. Lastly, this also gives you access to Jiren’s ability known as “The Eye” which
supposedly was equal to Ultra Instinct in might."
